x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9
0.2272000000000003 -2.9836009945629586e-05 -1.2672699804006883e-05 -1.0385527779370175e-05 -1.2436957060980408e-05 -1.7387192303968727e-05 -1.933304520207684e-05 -9.464457232875227e-06 -8.576606079733039e-06 -1.2696386186138649e-05 -7.024352724496776e-06
0.22880000000000011 -2.165875378043872e-05 -7.747445869546813e-06 -1.0891434037238536e-05 -1.0364655824723934e-05 -8.902282237061374e-06 -7.373672267788531e-06 -4.724962315631263e-06 -9.077648571043442e-06 -8.606883393896444e-06 -8.33020433796095e-06
0.23039999999999994 -1.55390689402175e-05 -7.876755586057372e-06 -9.54568499396065e-06 -5.282220931875098e-06 -8.287783992295971e-06 -5.007571178881956e-06 -4.989595129280686e-06 -8.358455957810247e-06 -8.730787947646706e-06 -9.453175087833274e-06
0.2320000000000002 -1.535812260410786e-05 -7.955574451470054e-06 -4.72178389948082e-06 -7.419421068186487e-07 -8.255442874135498e-06 -5.467495911344099e-06 -6.05605759193743e-06 -4.541549778848243e-06 -6.56035122310798e-06 -6.61837449178636e-06
0.23360000000000003 -1.4501139052903288e-05 -4.451412004770132e-06 -5.565630610150142e-06 -1.2612299029514494e-06 -7.942876004674276e-06 -6.30572644770195e-06 -4.895404334002246e-06 4.083755917366529e-06 -1.785358014301318e-06 -3.8067626363849707e-06
0.2352000000000003 -1.343334749120077e-05 -2.0101694385756658e-06 -6.201705229178951e-06 -1.4319038836168863e-06 -6.883555545998807e-06 -6.411380914960364e-06 -1.26501932738986e-06 3.3004384101726863e-06 -3.184846808297265e-07 -2.1088700211279556e-06
0.23680000000000012 -1.157098799434134e-05 -1.962395171768034e-06 -2.322164136319269e-06 -1.9669548867081424e-06 -5.556062319438263e-06 -4.9017524439219985e-06 2.03958629198482e-06 2.891171312367294e-06 9.171688946899277e-07 2.6537730935255665e-07
0.23839999999999995 -8.334010817654036e-06 -1.7237275692369304e-06 -1.1951796728972548e-06 -2.0611211188356605e-06 -1.8329136343392189e-06 -3.122125679128959e-06 2.9727971246692673e-06 2.6966250136649913e-06 3.521106225034715e-07 1.318886470950373e-06
0.2400000000000002 -7.452965511287786e-06 1.500021242207785e-06 5.630853057063517e-07 -1.641184129847653e-06 -2.2752054421845336e-06 1.3401981126775195e-06 3.868971780641272e-06 1.8313762181390784e-06 -1.0938761427590762e-07 1.5581662283378017e-06
0.24160000000000004 -7.372845371747997e-06 3.5454179606066407e-06 2.546738931450067e-06 -9.97322234536386e-07 -2.5188788818539393e-06 6.629636233614863e-07 2.8926440628910516e-06 1.1196819290579564e-06 -4.631324425370878e-07 1.322621089265358e-06
0.2432000000000003 -7.189425321749444e-06 3.757451285950196e-06 1.6220481746961793e-06 -9.036510906411557e-07 -2.5202402758426276e-06 2.2052129436505828e-07 2.0412135887146326e-06 1.1195649999019125e-06 1.2283119948739346e-07 1.1376786401169439e-06
0.24480000000000013 -6.648321604012104e-06 4.031562913354327e-06 7.890531218947818e-07 -6.55225236187034e-07 -2.099744877060432e-06 1.6992477359100478e-07 1.3431486335212552e-06 1.429202612329629e-06 2.575186514514807e-07 1.040339969681384e-06
0.24639999999999995 -5.01521615073676e-06 4.3920088274434704e-06 1.0790814078144088e-07 5.551270597768305e-07 -1.5738974559488207e-06 2.222153658669738e-07 7.651877877130609e-07 1.9976314680212596e-06 2.079166163670672e-07 8.895348003292856e-07
0.24800000000000022 -3.535997852852759e-06 4.396284405620047e-06 -4.3979820186345527e-07 1.8200296128147023e-06 -2.466200669234602e-07 3.8247856207714294e-07 1.0639112918664762e-06 5.6927013104682055e-06 3.6510008124550327e-07 7.945189686626183e-07
0.24960000000000004 -3.554363897515232e-06 3.863605468327408e-06 -8.540668809479006e-07 1.976528309479009e-06 1.6886329237454876e-06 2.5193336629865083e-07 2.2036605875484026e-06 4.8544311659287826e-06 6.868022299436329e-07 9.726366040715334e-07
0.2512000000000003 -3.530849857187019e-06 3.3967462482150452e-06 2.3493875444093406e-06 1.848620067285358e-06 1.3783674250168982e-06 2.0223745413689674e-07 3.7289593001931557e-06 4.089874276525829e-06 9.325997585513663e-07 1.0690614383552233e-06
0.25280000000000014 -3.4304944983419673e-06 3.0012625071238278e-06 2.386329866819148e-06 1.8042850893279341e-06 1.1256282529192002e-06 6.692563708213295e-07 4.119262980184122e-06 3.3987062195641785e-06 8.419256707688802e-07 1.109254767240961e-06
0.25439999999999996 -3.1394696402288223e-06 2.7041345405547185e-06 2.5149685226630053e-06 1.8605168671073772e-06 9.368494205575497e-07 1.7999056891588391e-06 4.067992574636509e-06 2.846647375287264e-06 8.117497691988113e-07 1.2640426887534557e-06
0.2560000000000002 -2.8060824921394904e-06 2.8294566546780307e-06 3.682162133837533e-06 1.959358180916397e-06 8.410537004507302e-07 3.1389267001591317e-06 4.082431951685113e-06 2.4023011568671477e-06 7.315180769795257e-07 1.3662861841595147e-06
0.25760000000000005 -1.7283958337590974e-06 2.3590302841862286e-06 3.3533920062006743e-06 1.8455335838082989e-06 7.566509343374123e-07 2.8131524935281504e-06 4.227007277790637e-06 2.0238150613369217e-06 5.350842934687528e-07 1.5317741498890185e-06
0.2592000000000003 -1.4398963564295286e-06 1.9478900950061077e-06 3.020512561491647e-06 1.7914369642233035e-06 6.754624636780207e-07 2.517452331983514e-06 3.7724623922917616e-06 1.7096583210939173e-06 3.635899621072405e-07 1.959309149175338e-06
0.26080000000000014 -1.416930941825552e-06 1.8172944190960964e-06 2.7018760669999035e-06 1.6592641222901865e-06 7.50507119653718e-07 2.1941852167212247e-06 3.3424722286172124e-06 1.473231072102327e-06 2.402452802865397e-07 2.4244889671503574e-06
0.26239999999999997 -1.4306959677523681e-06 1.88229473815471e-06 2.4009696260335697e-06 1.5202533767333376e-06 9.89125638776177e-07 1.9103668291968575e-06 2.9370367867668586e-06 1.3166394407988426e-06 3.239899829921222e-07 2.261876774172648e-06
0.26400000000000023 -1.4077728831413148e-06 2.076212196403261e-06 2.077938655943101e-06 1.4227961583482525e-06 1.2510466054062564e-06 1.6536457157434388e-06 2.555689477451279e-06 1.3199273457771276e-06 6.024918667240559e-07 2.067480577866086e-06
0.26560000000000006 -1.3680196764473406e-06 2.2846571748054883e-06 1.8206144077373397e-06 1.3582375471862449e-06 1.5362700195438115e-06 1.4517607588693253e-06 2.1938127371294974e-06 1.65323294806848e-06 1.2801563549780955e-06 1.8864382248808099e-06
0.2672000000000003 -1.3128537323795547e-06 2.1749451964672308e-06 1.614529608753214e-06 1.3067154598597429e-06 1.8447958811890009e-06 1.3195323808166473e-06 1.8975604695427968e-06 2.7710632314813012e-06 1.685907727142534e-06 1.7269140626984724e-06
0.26880000000000015 -1.115963160314923e-06 2.0753858340067777e-06 1.6307940491198787e-06 1.2520353241426895e-06 2.0800750173054656e-06 1.2148649782210155e-06 1.6358660080500664e-06 3.498307800865484e-06 1.518760753899389e-06 1.5889080913191645e-06
0.2704 -8.818283920685855e-07 1.9788244232889236e-06 1.6633673733412411e-06 1.2251523077278385e-06 2.049100902707599e-06 1.1377585510823943e-06 1.409449553827843e-06 3.2220211908301683e-06 1.3678649334856417e-06 1.4724203107428338e-06
0.27200000000000024 -5.911605784321383e-07 1.8791180144857385e-06 1.7135093241246948e-06 1.2258661811376236e-06 1.936845514760909e-06 1.0882130994007722e-06 1.2200200366563387e-06 2.9608529721757724e-06 1.2332202659012562e-06 1.5838537123223636e-06
0.27360000000000007 -6.387445198666463e-07 1.734090482549323e-06 1.7898737574521246e-06 1.2373944768319616e-06 1.8254272815458607e-06 1.0701816366518287e-06 1.14320483768815e-06 2.7148031449024422e-06 1.1148267511463074e-06 1.7336152188985905e-06
0.2751999999999999 -6.536301409532519e-07 1.6147545010103402e-06 2.290965538442076e-06 1.2701363794007383e-06 1.7213174218903097e-06 1.1958674302111376e-06 1.6154267352893963e-06 2.483871709010104e-06 1.0170702744820258e-06 1.8910078065438662e-06
0.27680000000000016 -6.48253178809016e-07 1.58950935791323e-06 2.238715803717076e-06 1.5216633778301914e-06 1.62451593579423e-06 1.7478595296007144e-06 2.4067430208377198e-06 2.257061632766197e-06 9.764108982856767e-07 1.9740640794491398e-06
0.2784 -6.144029364978107e-07 1.5445190974777434e-06 2.5025813978070036e-06 1.6511522600647065e-06 1.5350228232576757e-06 2.22928337185222e-06 2.90453338754381e-06 2.036027092771758e-06 9.575816744389538e-07 1.9805164809507746e-06
0.28000000000000025 -5.749550482434828e-07 1.3784554856372324e-06 2.613305682759719e-06 1.5868956948132508e-06 1.448031060207312e-06 2.226836908700693e-06 2.683718241474448e-06 1.832044252381587e-06 9.645137690698422e-07 2.0199726716363638e-06
0.2816000000000001 -5.24813945775893e-07 1.639340394855235e-06 2.4989023714954056e-06 1.5339683645454408e-06 1.3558196907334266e-06 2.1057666751612833e-06 2.4066159025810297e-06 1.6723011433105196e-06 1.06662710365637e-06 2.0683840906264237e-06
0.2831999999999999 -4.673634792331225e-07 1.7805260523916943e-06 2.3871838350179322e-06 1.472877227112699e-06 1.2637193233238855e-06 1.9815675146940854e-06 2.2114369440978695e-06 1.5497695486822777e-06 1.2254811429533461e-06 2.0648009773488198e-06
0.28480000000000016 -3.783584356178014e-07 1.731195035492309e-06 2.278370974595405e-06 1.4109057381346596e-06 1.1866498091783931e-06 1.8618565552007353e-06 2.03492498592314e-06 1.4423678627371942e-06 1.8256753127575693e-06 1.9846392957553234e-06
0.2864 -1.573532789547769e-07 1.6777498545133675e-06 2.1725587025421867e-06 1.3576509634033705e-06 1.594463146007071e-06 1.746537451738562e-06 1.866147312127704e-06 1.350096085475325e-06 1.7247336704108927e-06 1.9080447372973816e-06
0.28800000000000026 -1.4120846599589115e-07 1.630985655277035e-06 2.0697470188582213e-06 1.3055652445322488e-06 1.639999579992194e-06 1.6393117017469413e-06 1.7090939666351233e-06 1.272954216896621e-06 1.6320312921254087e-06 1.8357397939143717e-06
0.2896000000000001 -1.6542763200853217e-07 1.5929051415863443e-06 1.9482438381722867e-06 1.2604995900229614e-06 1.6397226128543594e-06 1.5401793052259315e-06 1.564257920183128e-06 1.2102503185332334e-06 1.5436845560556262e-06 1.7712425060632423e-06
0.2911999999999999 -1.864415757119486e-07 1.5689459240697486e-06 1.8266990088762507e-06 1.2636838710005458e-06 1.6355886609988386e-06 1.449140262175503e-06 1.431639172771673e-06 1.280550076912185e-06 1.4596363783684212e-06 1.725781183527493e-06
0.29280000000000017 -2.0425029710614515e-07 1.5486593755765836e-06 1.7151997456775265e-06 1.2845786718134822e-06 1.6250767829789947e-06 1.3661945725956322e-06 1.311237724400727e-06 1.550233781049271e-06 1.3798109220740757e-06 1.6862235441875715e-06
0.2944 -2.1569970647297271e-07 1.532045496106861e-06 1.6137629940493754e-06 1.2891428381672785e-06 1.5849731322841755e-06 1.2913422364863677e-06 1.2030535750703563e-06 1.845935468283785e-06 1.3043426025643642e-06 1.7345838656502379e-06
0.29600000000000026 -2.0797922413087853e-07 1.5191042856605711e-06 1.5202115340249404e-06 1.2186932958551223e-06 1.5467416742058732e-06 1.2245832538476657e-06 1.1070867247805003e-06 2.162344347776767e-06 1.2223782918124484e-06 1.8139913428571942e-06
0.2976000000000001 -1.77789401269332e-07 1.4723622431960113e-06 1.4649483666445978e-06 1.1821608818705815e-06 1.5103824087441094e-06 1.1659176246795643e-06 1.0220159791082567e-06 2.1009309424896396e-06 1.1450889091213895e-06 1.9193757123383877e-06
0.2991999999999999 -8.470602291629059e-08 1.4234185435064207e-06 1.4253479283837152e-06 1.1487129091640036e-06 1.4758953358988737e-06 1.1349504440157188e-06 9.680127262223333e-07 2.0065371700342287e-06 1.0765631406431556e-06 1.8641304843171475e-06
0.3008000000000002 -6.858343907383957e-08 1.3771447984036186e-06 1.381925073417072e-06 1.1183493777353803e-06 1.4432804556701565e-06 1.1518267264085323e-06 9.835703464465935e-07 1.9155351953619562e-06 1.0133940118748665e-06 1.7888637873738136e-06
0.3024 -4.9613586483787504e-08 1.3335379144426663e-06 1.3470313382879723e-06 1.0910702875847292e-06 1.4125377680579765e-06 1.1788992292933048e-06 1.3010617578647237e-06 1.8279250184728746e-06 9.653061287242075e-07 1.7170868529469077e-06
0.30400000000000027 -2.842921140566799e-08 1.3019226005228038e-06 1.3206658717204565e-06 1.0668756387120346e-06 1.3836672730623166e-06 1.2161750161184121e-06 1.7883530870814688e-06 1.7437066393669334e-06 9.289797846981553e-07 1.6487996810363883e-06
0.3056000000000001 6.05466006954545e-08 1.2989404510253638e-06 1.3031459928539895e-06 1.0139703862633507e-06 1.3566689706831924e-06 1.2636540868838354e-06 1.8833540100360784e-06 1.6628800580441803e-06 9.017033324662126e-07 1.5850062894799125e-06
0.3071999999999999 7.347686476010082e-08 1.2995528420180764e-06 1.339088571799385e-06 1.0862635796338026e-06 1.3270976471194367e-06 1.3213197267487442e-06 1.8011821551176755e-06 1.5854452745045917e-06 8.838601332098179e-07 1.5419765837274652e-06
0.3088000000000002 6.308079117207412e-08 1.3168362206155369e-06 1.449079298713055e-06 1.1049114963200925e-06 1.297821231944146e-06 1.6628662146586406e-06 1.7214061368708168e-06 1.5114022887481468e-06 9.41510957439403e-07 1.4942988142884473e-06
0.3104 5.3328358146515313e-08 1.3508003570684561e-06 1.438356843248124e-06 1.0842369954330767e-06 1.2696584993395222e-06 1.5823883791584443e-06 1.6440259552955462e-06 1.432308610965304e-06 1.0434426285563949e-06 1.4460754764895044e-06
0.3120000000000003 4.4219565683419115e-08 1.3318803400233268e-06 1.4373447361562253e-06 1.073559272889844e-06 1.2426094493055466e-06 1.496351764335006e-06 1.5677657841944532e-06 1.3561861162935501e-06 1.1559274108995567e-06 1.3996262780783712e-06
0.3136000000000001 3.5754413782790395e-08 1.3164768161766853e-06 1.445970666537638e-06 1.0735349534149274e-06 1.2166521231710304e-06 1.4162611835780305e-06 1.493621882034445e-06 1.2837220239238273e-06 1.1223742611510744e-06 1.3548250372409601e-06
0.3151999999999999 3.000775863298567e-08 1.3028104900699185e-06 1.4516154049276243e-06 1.1048512626806304e-06 1.1917976251586689e-06 1.3421194438545234e-06 1.4218469576184408e-06 1.2261337141607725e-06 1.0834780164054465e-06 1.3122500667862675e-06
